Old path,Old title,Current audience,Current purpose,Problem,New path,Action,Canonical status,Record type,References updated,Validation status,Notes
"Development_Docs/Projects/Project_Homeport/evidence/phase5/HP-P5-EV-A-route-map.png","HP-P5-EV-A-route-map","classified","Ledgerlight inventory","mixed or historical placement","Development_Docs/Projects/Project_Homeport/evidence/phase5/HP-P5-EV-A-route-map.png","rewrite-current","classified","engineering-record","yes","pending final validation","generated migration inventory"
"Development_Docs/Projects/Project_Homeport/evidence/phase5/HP-P5-EV-AA-zero-orphan.png","HP-P5-EV-AA-zero-orphan","classified","Ledgerlight inventory","mixed or historical placement","Development_Docs/Projects/Project_Homeport/evidence/phase5/HP-P5-EV-AA-zero-orphan.png","rewrite-current","classified","engineering-record","yes","pending final validation","generated migration inventory"
"Development_Docs/Projects/Project_Homeport/evidence/phase5/HP-P5-EV-AB-redirect-ledger.png","HP-P5-EV-AB-redirect-ledger","classified","Ledgerlight inventory","mixed or historical placement","Development_Docs/Projects/Project_Homeport/evidence/phase5/HP-P5-EV-AB-redirect-ledger.png","rewrite-current","classified","engineering-record","yes","pending final validation","generated migration inventory"
"Development_Docs/Projects/Project_Homeport/evidence/phase5/HP-P5-EV-AC-parent-graph.png","HP-P5-EV-AC-parent-graph","classified","Ledgerlight inventory","mixed or historical placement","Development_Docs/Projects/Project_Homeport/evidence/phase5/HP-P5-EV-AC-parent-graph.png","rewrite-current","classified","engineering-record","yes","pending final validation","generated migration inventory"
"Development_Docs/Projects/Project_Homeport/evidence/phase5/HP-P5-EV-AD-full-traversal-summary.png","HP-P5-EV-AD-full-traversal-summary","classified","Ledgerlight inventory","mixed or historical placement","Development_Docs/Projects/Project_Homeport/evidence/phase5/HP-P5-EV-AD-full-traversal-summary.png","rewrite-current","classified","engineering-record","yes","pending final validation","generated migration inventory"
"Development_Docs/Projects/Project_Homeport/evidence/phase5/HP-P5-EV-B-anonymous.png","HP-P5-EV-B-anonymous","classified","Ledgerlight inventory","mixed or historical placement","Development_Docs/Projects/Project_Homeport/evidence/phase5/HP-P5-EV-B-anonymous.png","rewrite-current","classified","engineering-record","yes","pending final validation","generated migration inventory"
"Development_Docs/Projects/Project_Homeport/evidence/phase5/HP-P5-EV-C-player.png","HP-P5-EV-C-player","classified","Ledgerlight inventory","mixed or historical placement","Development_Docs/Projects/Project_Homeport/evidence/phase5/HP-P5-EV-C-player.png","rewrite-current","classified","engineering-record","yes","pending final validation","generated migration inventory"
"Development_Docs/Projects/Project_Homeport/evidence/phase5/HP-P5-EV-D-captain.png","HP-P5-EV-D-captain","classified","Ledgerlight inventory","mixed or historical placement","Development_Docs/Projects/Project_Homeport/evidence/phase5/HP-P5-EV-D-captain.png","rewrite-current","classified","engineering-record","yes","pending final validation","generated migration inventory"
"Development_Docs/Projects/Project_Homeport/evidence/phase5/HP-P5-EV-E-creator.png","HP-P5-EV-E-creator","classified","Ledgerlight inventory","mixed or historical placement","Development_Docs/Projects/Project_Homeport/evidence/phase5/HP-P5-EV-E-creator.png","rewrite-current","classified","engineering-record","yes","pending final validation","generated migration inventory"
"Development_Docs/Projects/Project_Homeport/evidence/phase5/HP-P5-EV-F-personal-harbor.png","HP-P5-EV-F-personal-harbor","classified","Ledgerlight inventory","mixed or historical placement","Development_Docs/Projects/Project_Homeport/evidence/phase5/HP-P5-EV-F-personal-harbor.png","rewrite-current","classified","engineering-record","yes","pending final validation","generated migration inventory"
"Development_Docs/Projects/Project_Homeport/evidence/phase5/HP-P5-EV-G-community.png","HP-P5-EV-G-community","classified","Ledgerlight inventory","mixed or historical placement","Development_Docs/Projects/Project_Homeport/evidence/phase5/HP-P5-EV-G-community.png","rewrite-current","classified","engineering-record","yes","pending final validation","generated migration inventory"
"Development_Docs/Projects/Project_Homeport/evidence/phase5/HP-P5-EV-H-dynamic-source.png","HP-P5-EV-H-dynamic-source","classified","Ledgerlight inventory","mixed or historical placement","Development_Docs/Projects/Project_Homeport/evidence/phase5/HP-P5-EV-H-dynamic-source.png","rewrite-current","classified","engineering-record","yes","pending final validation","generated migration inventory"
"Development_Docs/Projects/Project_Homeport/evidence/phase5/HP-P5-EV-I-dynamic-detail-parent.png","HP-P5-EV-I-dynamic-detail-parent","classified","Ledgerlight inventory","mixed or historical placement","Development_Docs/Projects/Project_Homeport/evidence/phase5/HP-P5-EV-I-dynamic-detail-parent.png","rewrite-current","classified","engineering-record","yes","pending final validation","generated migration inventory"
"Development_Docs/Projects/Project_Homeport/evidence/phase5/HP-P5-EV-K-token-valid.png","HP-P5-EV-K-token-valid","classified","Ledgerlight inventory","mixed or historical placement","Development_Docs/Projects/Project_Homeport/evidence/phase5/HP-P5-EV-K-token-valid.png","rewrite-current","classified","engineering-record","yes","pending final validation","generated migration inventory"
"Development_Docs/Projects/Project_Homeport/evidence/phase5/HP-P5-EV-L-token-invalid.png","HP-P5-EV-L-token-invalid","classified","Ledgerlight inventory","mixed or historical placement","Development_Docs/Projects/Project_Homeport/evidence/phase5/HP-P5-EV-L-token-invalid.png","rewrite-current","classified","engineering-record","yes","pending final validation","generated migration inventory"
"Development_Docs/Projects/Project_Homeport/evidence/phase5/HP-P5-EV-M-token-expired.png","HP-P5-EV-M-token-expired","classified","Ledgerlight inventory","mixed or historical placement","Development_Docs/Projects/Project_Homeport/evidence/phase5/HP-P5-EV-M-token-expired.png","rewrite-current","classified","engineering-record","yes","pending final validation","generated migration inventory"
"Development_Docs/Projects/Project_Homeport/evidence/phase5/HP-P5-EV-N-redirect.png","HP-P5-EV-N-redirect","classified","Ledgerlight inventory","mixed or historical placement","Development_Docs/Projects/Project_Homeport/evidence/phase5/HP-P5-EV-N-redirect.png","rewrite-current","classified","engineering-record","yes","pending final validation","generated migration inventory"
"Development_Docs/Projects/Project_Homeport/evidence/phase5/HP-P5-EV-O-deprecation.png","HP-P5-EV-O-deprecation","classified","Ledgerlight inventory","mixed or historical placement","Development_Docs/Projects/Project_Homeport/evidence/phase5/HP-P5-EV-O-deprecation.png","rewrite-current","classified","engineering-record","yes","pending final validation","generated migration inventory"
"Development_Docs/Projects/Project_Homeport/evidence/phase5/HP-P5-EV-P-empty.png","HP-P5-EV-P-empty","classified","Ledgerlight inventory","mixed or historical placement","Development_Docs/Projects/Project_Homeport/evidence/phase5/HP-P5-EV-P-empty.png","rewrite-current","classified","engineering-record","yes","pending final validation","generated migration inventory"
"Development_Docs/Projects/Project_Homeport/evidence/phase5/HP-P5-EV-Q-dynamic-error.png","HP-P5-EV-Q-dynamic-error","classified","Ledgerlight inventory","mixed or historical placement","Development_Docs/Projects/Project_Homeport/evidence/phase5/HP-P5-EV-Q-dynamic-error.png","rewrite-current","classified","engineering-record","yes","pending final validation","generated migration inventory"
"Development_Docs/Projects/Project_Homeport/evidence/phase5/HP-P5-EV-R-permission.png","HP-P5-EV-R-permission","classified","Ledgerlight inventory","mixed or historical placement","Development_Docs/Projects/Project_Homeport/evidence/phase5/HP-P5-EV-R-permission.png","rewrite-current","classified","engineering-record","yes","pending final validation","generated migration inventory"
"Development_Docs/Projects/Project_Homeport/evidence/phase5/HP-P5-EV-S-compact-exit.png","HP-P5-EV-S-compact-exit","classified","Ledgerlight inventory","mixed or historical placement","Development_Docs/Projects/Project_Homeport/evidence/phase5/HP-P5-EV-S-compact-exit.png","rewrite-current","classified","engineering-record","yes","pending final validation","generated migration inventory"
"Development_Docs/Projects/Project_Homeport/evidence/phase5/HP-P5-EV-T-immersive-exit.png","HP-P5-EV-T-immersive-exit","classified","Ledgerlight inventory","mixed or historical placement","Development_Docs/Projects/Project_Homeport/evidence/phase5/HP-P5-EV-T-immersive-exit.png","rewrite-current","classified","engineering-record","yes","pending final validation","generated migration inventory"
"Development_Docs/Projects/Project_Homeport/evidence/phase5/HP-P5-EV-U-mobile-global.png","HP-P5-EV-U-mobile-global","classified","Ledgerlight inventory","mixed or historical placement","Development_Docs/Projects/Project_Homeport/evidence/phase5/HP-P5-EV-U-mobile-global.png","rewrite-current","classified","engineering-record","yes","pending final validation","generated migration inventory"
"Development_Docs/Projects/Project_Homeport/evidence/phase5/HP-P5-EV-V-mobile-detail.png","HP-P5-EV-V-mobile-detail","classified","Ledgerlight inventory","mixed or historical placement","Development_Docs/Projects/Project_Homeport/evidence/phase5/HP-P5-EV-V-mobile-detail.png","rewrite-current","classified","engineering-record","yes","pending final validation","generated migration inventory"
"Development_Docs/Projects/Project_Homeport/evidence/phase5/HP-P5-EV-W-mobile-account.png","HP-P5-EV-W-mobile-account","classified","Ledgerlight inventory","mixed or historical placement","Development_Docs/Projects/Project_Homeport/evidence/phase5/HP-P5-EV-W-mobile-account.png","rewrite-current","classified","engineering-record","yes","pending final validation","generated migration inventory"
"Development_Docs/Projects/Project_Homeport/evidence/phase5/HP-P5-EV-X-mobile-community.png","HP-P5-EV-X-mobile-community","classified","Ledgerlight inventory","mixed or historical placement","Development_Docs/Projects/Project_Homeport/evidence/phase5/HP-P5-EV-X-mobile-community.png","rewrite-current","classified","engineering-record","yes","pending final validation","generated migration inventory"
"Development_Docs/Projects/Project_Homeport/evidence/phase5/HP-P5-EV-Y-zoom.png","HP-P5-EV-Y-zoom","classified","Ledgerlight inventory","mixed or historical placement","Development_Docs/Projects/Project_Homeport/evidence/phase5/HP-P5-EV-Y-zoom.png","rewrite-current","classified","engineering-record","yes","pending final validation","generated migration inventory"
"Development_Docs/Projects/Project_Homeport/evidence/phase5/HP-P5-EV-Z-keyboard.png","HP-P5-EV-Z-keyboard","classified","Ledgerlight inventory","mixed or historical placement","Development_Docs/Projects/Project_Homeport/evidence/phase5/HP-P5-EV-Z-keyboard.png","rewrite-current","classified","engineering-record","yes","pending final validation","generated migration inventory"
"Development_Docs/Projects/Project_Homeport/evidence/phase5/Project_Homeport_Phase_5_Reachability_Review.md","Project_Homeport_Phase_5_Reachability_Review","classified","Ledgerlight inventory","mixed or historical placement","Development_Docs/Projects/Project_Homeport/evidence/phase5/Project_Homeport_Phase_5_Reachability_Review.md","rewrite-current","classified","engineering-record","yes","pending final validation","generated migration inventory"
"Development_Docs/Projects/Project_Homeport/evidence/phase5/README.md","README","classified","Ledgerlight inventory","mixed or historical placement","Development_Docs/Projects/Project_Homeport/evidence/phase5/README.md","rewrite-current","classified","engineering-record","yes","pending final validation","generated migration inventory"
