"historical_case_id","source_file","source_line","title","project","protected_contract","historical_architecture_dependency","current_relevance","classification","canonical_replacement_suite","canonical_replacement_test_ids","current_source_files","current_contract_ids","equal_or_stronger_coverage","consolidation_justification","retirement_evidence","remaining_limitation"
"p34-fadf27ee58c53053533e","tests/e2e/harborlight-phase2.spec.ts","12","Harborlight Studio access and Exchange package installation are isolated and authoritative","harborlight-phase2","authentication-authorization","retired shared community browser container","CURRENT_PRODUCT_CONTRACT","CURRENT_CONTRACT_MIGRATED","browser.community","sl-community-harborlight-studio-access-and-exchange-package-installation-are--9aa73502ff-v1","tests/e2e/harborlight-phase2.spec.ts","authentication-authorization","The current governed case protects the same observable product contract in its owned focused family.","Mapped by exact current identity or focused browser.community contract ownership; no P34 container is selected.","Historical Playwright discovery at 073e09b1bc0ded5b0d595bf99f0db1b11aafb3b9; P34 remains archived, unselectable, and unexecuted.","Historical outcomes are archival evidence, not current release evidence."
"p34-fd809d279ddcbba964bb","tests/e2e/harborlight-phase2.spec.ts","247","H2: hash-attested synthetic 2D artifact publication persists its immutable package","harborlight-phase2","authentication-authorization","retired P34 broad browser container","CURRENT_PRODUCT_CONTRACT","CURRENT_CONTRACT_MIGRATED","browser.artifacts","sl-artifacts-h2-hash-attested-synthetic-2d-artifact-publication-persists-its--3bb0c13fb8-v1","tests/e2e/harborlight-phase2.spec.ts","authentication-authorization","The current governed case protects the same observable product contract in its owned focused family.","Mapped by exact current identity or focused browser.artifacts contract ownership; no P34 container is selected.","Historical Playwright discovery at 073e09b1bc0ded5b0d595bf99f0db1b11aafb3b9; P34 remains archived, unselectable, and unexecuted.","Historical outcomes are archival evidence, not current release evidence."
"p34-ee8e7b239bf0917fd4aa","tests/e2e/harborlight-phase2.spec.ts","473","H3: hash-attested GLB publication accepts only the exact embedded fixture and preserves fallback metadata","harborlight-phase2","authentication-authorization","retired shared community browser container","CURRENT_PRODUCT_CONTRACT","CURRENT_CONTRACT_MIGRATED","browser.community","sl-community-h3-hash-attested-glb-publication-accepts-only-the-exact-embedded-515fa3e1d7-v1","tests/e2e/harborlight-phase2.spec.ts","authentication-authorization","The current governed case protects the same observable product contract in its owned focused family.","Mapped by exact current identity or focused browser.community contract ownership; no P34 container is selected.","Historical Playwright discovery at 073e09b1bc0ded5b0d595bf99f0db1b11aafb3b9; P34 remains archived, unselectable, and unexecuted.","Historical outcomes are archival evidence, not current release evidence."
"p34-6be15406696ff6950a6e","tests/e2e/harborlight-phase3.spec.ts","40","Harborlight Phase 3 persisted browser acceptance › public discovery, Guides, metadata, keyboard operation, mobile layout, and reduced motion remain safe","harborlight-phase3","authentication-authorization","retired shared community browser container","CURRENT_PRODUCT_CONTRACT","CURRENT_CONTRACT_MIGRATED","browser.community","sl-community-harborlight-phase-3-persisted-browser-acceptance-public-discover-f2b9d7e0d1-v1","tests/e2e/harborlight-phase3.spec.ts","authentication-authorization","The current governed case protects the same observable product contract in its owned focused family.","Mapped by exact current identity or focused browser.community contract ownership; no P34 container is selected.","Historical Playwright discovery at 073e09b1bc0ded5b0d595bf99f0db1b11aafb3b9; P34 remains archived, unselectable, and unexecuted.","Historical outcomes are archival evidence, not current release evidence."
"p34-fb9b621bff2cbe98210f","tests/e2e/harborlight-phase3.spec.ts","70","Harborlight Phase 3 persisted browser acceptance › owner editor is private, revision-safe, and never reveals upstream source or storage identity","harborlight-phase3","authentication-authorization","retired shared community browser container","CURRENT_PRODUCT_CONTRACT","CURRENT_CONTRACT_MIGRATED","browser.community","sl-community-harborlight-phase-3-persisted-browser-acceptance-owner-editor-is-980c8dc965-v1","tests/e2e/harborlight-phase3.spec.ts","authentication-authorization","The current governed case protects the same observable product contract in its owned focused family.","Mapped by exact current identity or focused browser.community contract ownership; no P34 container is selected.","Historical Playwright discovery at 073e09b1bc0ded5b0d595bf99f0db1b11aafb3b9; P34 remains archived, unselectable, and unexecuted.","Historical outcomes are archival evidence, not current release evidence."
"p34-719b11157a10b3ca08dc","tests/e2e/harborlight-phase3.spec.ts","92","Harborlight Phase 3 persisted browser acceptance › visibility is authorization-derived, exact-link unlisted is governed, and public projections remain privacy safe","harborlight-phase3","authentication-authorization","retired shared community browser container","CURRENT_PRODUCT_CONTRACT","CURRENT_CONTRACT_MIGRATED","browser.community","sl-community-harborlight-phase-3-persisted-browser-acceptance-visibility-is-a-a363e904bd-v1","tests/e2e/harborlight-phase3.spec.ts","authentication-authorization","The current governed case protects the same observable product contract in its owned focused family.","Mapped by exact current identity or focused browser.community contract ownership; no P34 container is selected.","Historical Playwright discovery at 073e09b1bc0ded5b0d595bf99f0db1b11aafb3b9; P34 remains archived, unselectable, and unexecuted.","Historical outcomes are archival evidence, not current release evidence."
"p34-682f9c429ea770cc5078","tests/e2e/harborlight-phase3.spec.ts","122","Harborlight Phase 3 persisted browser acceptance › social and collection mutations are CSRF-bound, persisted, and deny a foreign owner","harborlight-phase3","authentication-authorization","retired shared community browser container","CURRENT_PRODUCT_CONTRACT","CURRENT_CONTRACT_MIGRATED","browser.community","sl-community-harborlight-phase-3-persisted-browser-acceptance-social-and-coll-c774d45bff-v1","tests/e2e/harborlight-phase3.spec.ts","authentication-authorization","The current governed case protects the same observable product contract in its owned focused family.","Mapped by exact current identity or focused browser.community contract ownership; no P34 container is selected.","Historical Playwright discovery at 073e09b1bc0ded5b0d595bf99f0db1b11aafb3b9; P34 remains archived, unselectable, and unexecuted.","Historical outcomes are archival evidence, not current release evidence."
"p34-90973f0dc448e83dcece","tests/e2e/acceptance.spec.ts","51","canonical Chronicle invitation journey keeps Player and Captain boundaries intact","webkit-mobile","authentication-authorization","retired P34 broad browser container","CURRENT_PRODUCT_CONTRACT","CURRENT_CONTRACT_MIGRATED","browser.player-library","sl-player-library-canonical-chronicle-invitation-journey-keeps-player-and-captain--343579f907-v1","tests/e2e/acceptance.spec.ts","authentication-authorization","The current governed case protects the same observable product contract in its owned focused family.","Mapped by exact current identity or focused browser.player-library contract ownership; no P34 container is selected.","Historical Playwright discovery at 073e09b1bc0ded5b0d595bf99f0db1b11aafb3b9; P34 remains archived, unselectable, and unexecuted.","Historical outcomes are archival evidence, not current release evidence."
"p34-1d1cc7cc741d8e633ce0","tests/e2e/access-gates.spec.ts","4","Player sign-in remains public, accessible, and does not grant a Chronicle session","webkit-mobile","authentication-authorization","retired shared PlayerExperience access flow","CURRENT_PRODUCT_CONTRACT","CURRENT_CONTRACT_MIGRATED","browser.auth","sl-auth-player-sign-in-remains-public-accessible-and-does-not-grant-a-ch-28e34916c0-v1","tests/e2e/access-gates.spec.ts","authentication-authorization","The current governed case protects the same observable product contract in its owned focused family.","Mapped by exact current identity or focused browser.auth contract ownership; no P34 container is selected.","Historical Playwright discovery at 073e09b1bc0ded5b0d595bf99f0db1b11aafb3b9; P34 remains archived, unselectable, and unexecuted.","Historical outcomes are archival evidence, not current release evidence."
"p34-2da3ed29220489c6bc44","tests/e2e/access-gates.spec.ts","20","Quartermaster bookmarks redirect to canonical Captain sign-in across supported browsers","webkit-mobile","authentication-authorization","retired shared PlayerExperience access flow","CURRENT_PRODUCT_CONTRACT","CURRENT_CONTRACT_MIGRATED","browser.auth","sl-auth-quartermaster-bookmarks-redirect-to-canonical-captain-sign-in-ac-094bfa6ace-v1","tests/e2e/access-gates.spec.ts","authentication-authorization","The current governed case protects the same observable product contract in its owned focused family.","Mapped by exact current identity or focused browser.auth contract ownership; no P34 container is selected.","Historical Playwright discovery at 073e09b1bc0ded5b0d595bf99f0db1b11aafb3b9; P34 remains archived, unselectable, and unexecuted.","Historical outcomes are archival evidence, not current release evidence."
"p34-a2c5309b320f43800710","tests/e2e/access-gates.spec.ts","27","published Chronicle catalog is public while Studio remains protected","webkit-mobile","authentication-authorization","retired shared PlayerExperience access flow","CURRENT_PRODUCT_CONTRACT","CURRENT_CONTRACT_MIGRATED","browser.auth","sl-auth-published-chronicle-catalog-is-public-while-studio-remains-prote-78e7669d33-v1","tests/e2e/access-gates.spec.ts","authentication-authorization","The current governed case protects the same observable product contract in its owned focused family.","Mapped by exact current identity or focused browser.auth contract ownership; no P34 container is selected.","Historical Playwright discovery at 073e09b1bc0ded5b0d595bf99f0db1b11aafb3b9; P34 remains archived, unselectable, and unexecuted.","Historical outcomes are archival evidence, not current release evidence."
"p34-d3de3163a88dcac509ee","tests/e2e/animations.spec.ts","4","first arrival supports skip, replay, reduced motion, and a semantic destination","webkit-mobile","journal-ready-state","retired PlayerExperience presentation lifecycle","CURRENT_PRODUCT_CONTRACT","CURRENT_CONTRACT_MIGRATED","browser.animation-lifecycle","sl-animation-lifecycle-first-arrival-supports-skip-replay-reduced-motion-and-a-semantic-3a329acb24-v1","tests/e2e/animations.spec.ts","journal-ready-state","The current governed case protects the same observable product contract in its owned focused family.","Mapped by exact current identity or focused browser.animation-lifecycle contract ownership; no P34 container is selected.","Historical Playwright discovery at 073e09b1bc0ded5b0d595bf99f0db1b11aafb3b9; P34 remains archived, unselectable, and unexecuted.","Historical outcomes are archival evidence, not current release evidence."
"p34-257bab97e675ab98e99e","tests/e2e/animations.spec.ts","37","development showcase exercises transport, trailer, assets, page turns, and local-only network policy","webkit-mobile","journal-ready-state","retired PlayerExperience presentation lifecycle","CURRENT_PRODUCT_CONTRACT","CURRENT_CONTRACT_MIGRATED","browser.animation-lifecycle","sl-animation-lifecycle-development-showcase-exercises-transport-trailer-assets-page-tur-e907dd4add-v1","tests/e2e/animations.spec.ts","journal-ready-state","The current governed case protects the same observable product contract in its owned focused family.","Mapped by exact current identity or focused browser.animation-lifecycle contract ownership; no P34 container is selected.","Historical Playwright discovery at 073e09b1bc0ded5b0d595bf99f0db1b11aafb3b9; P34 remains archived, unselectable, and unexecuted.","Historical outcomes are archival evidence, not current release evidence."
